teamId,teamName,submissionDate,score
4828659,SKSIN,2020-05-11 03:28:56,2.15945
4753258,JuanRedondoFerrara95,2020-04-17 00:57:56,2.16348
4589274,kt3472,2020-06-11 12:31:21,2.16444
4538865,kaggei,2020-03-31 22:57:34,2.16585
4574788,y0n9q1,2020-04-13 01:13:41,2.17794
4720207,Maria Pushkareva,2020-05-10 20:59:02,2.17876
4607003,Thomas Ackermann_STU,2020-04-23 16:02:19,2.18700
4702578,yingyaolee,2020-04-26 13:16:53,2.18887
4588792,[Deleted],2020-03-26 23:18:10,2.18971
4701107,Adil Ch,2020-04-09 20:09:43,2.19096
4689133,Ajay Damodar,2020-04-12 05:32:33,2.19401
4579584,Ad00nS,2020-04-06 03:57:54,2.19808
4918766,Konstantin,2020-05-14 18:45:04,2.19997
4662340,TripleQuestionMark,2020-06-30 23:43:34,2.21684
4483764,Ben Lebovitz,2020-03-08 14:21:59,2.23826
4492900,LiSiyang,2020-05-22 16:06:03,2.24056
4517297,Yung-Chya,2020-05-31 12:12:47,2.26033
4697775,Riley,2020-04-08 16:59:39,2.26315
5069473,mzsmkmok,2020-06-30 21:06:56,2.26976
5126330,marcela lara,2020-06-29 21:35:26,2.27506
4560419,Artem Ryzhikov,2020-03-26 15:22:39,2.27814
4483796,[Deleted] a41fec4b-02e3-4a6c-bb19-eb6266138ed4,2020-05-05 14:33:37,2.27856
4576821,Dong Jin Shin,2020-05-16 04:43:11,2.28810
4543358,Paulo Freire,2020-04-03 21:44:07,2.28911
5137653,Jeyachithra Thirumoorthy,2020-06-29 19:41:28,2.28953
4607500,Sepideh,2020-04-13 18:42:34,2.28964
4650029,MvPrasad,2020-04-23 09:09:52,2.29064
4504288,Pradeep Muniasamy,2020-04-08 12:49:51,2.29192
4660080,Siaw-Darko Emmanuel,2020-04-02 23:24:21,2.29192
5065055,EndorsiJahad_STU,2020-06-11 19:10:08,2.29332
4514723,Omikuji,2020-06-30 17:05:05,2.31228
4629904,Hoff and Reiter,2020-05-02 04:44:40,2.31859
4494984,Michal,2020-06-30 17:44:12,2.32007
4510569,Krzysztof Joachimiak,2020-05-21 23:45:32,2.32128
4621995,Jun Kyu Jang,2020-05-14 09:00:49,2.32539
4566738,justagoose,2020-03-18 19:56:14,2.33348
5137534,Jakub Piątkowski,2020-06-30 11:24:18,2.33837
4602445,Mehrzad,2020-05-21 23:32:29,2.36289
4936235,AutomotiveSC_STU,2020-06-07 19:49:20,2.36500
4522234,SowmyaJ,2020-03-12 19:24:40,2.36815
4645352,DeepakSadulla,2020-06-30 14:04:56,2.37480
4972646,codinghare6,2020-05-24 22:12:01,2.37659
4811045,DreamerS,2020-06-23 16:03:13,2.38586
4649362,GOGOGO,2020-06-30 20:14:28,2.39495
4775870,Santiago022,2020-05-19 05:53:33,2.39816
4997826,peter shih,2020-05-31 23:11:45,2.39883
4490818,ahsong2000,2020-06-27 16:53:54,2.40329
4576617,kgglks,2020-06-28 13:01:51,2.41446
4630429,Pretend to know what we are doing,2020-06-21 07:31:54,2.41488
4523366,ymicky,2020-06-08 23:52:47,2.41500
4518277,feeeper,2020-06-13 21:05:05,2.41709
4832290,Kalyan Pichumani,2020-05-07 10:08:30,2.41755
4485405,Gokul  Karthik,2020-06-11 14:22:45,2.41876
4488550,Uncertainity,2020-05-28 14:47:33,2.43305
5118733,味人生,2020-06-30 23:44:34,2.44216
4508424,Michael Ganger,2020-05-08 23:53:39,2.44873
4486201,Mladen Radošević,2020-04-04 17:48:53,2.45801
4614764,[Deleted] 4a1cbe67-5d6c-423a-ae5a-1972bad7db9b,2020-06-30 23:33:47,2.46069
5020637,makoto,2020-06-24 08:03:32,2.46211
4731610,MHAM,2020-04-13 17:06:27,2.47494
4741649,CC_UFPA_STU,2020-04-18 21:45:03,2.47494
4757372,KovalevGN,2020-04-26 20:05:56,2.47494
4727326,Vitaliy Kozhemyak,2020-04-24 15:44:24,2.47494
4841281,za12345,2020-04-30 15:42:53,2.47494
4859775,Alexandre Carnier NS,2020-05-04 02:08:30,2.47494
4880368,Cairo,2020-05-31 22:43:16,2.47494
4488620,Duncan Chang,2020-05-09 07:17:34,2.47494
4770200,Bhushan Kapkar,2020-05-10 10:58:48,2.47494
4748982,Carson Lloyd,2020-05-27 20:38:10,2.47494
4503345,t99x,2020-03-06 02:19:23,2.47494
4644733,Илья Антонов,2020-04-01 12:43:48,2.47494
4678540,Eccentric ECEB,2020-04-12 01:09:22,2.47494
4551039,Abhinav Vinci,2020-06-28 06:44:08,2.47494
4821386,sdemer,2020-04-28 03:29:52,2.47494
4810914,你吃西瓜不吃,2020-04-30 08:15:43,2.47494
4810597,ga,2020-04-30 07:29:35,2.47494
4839328,JamesAndrews,2020-04-30 15:36:56,2.47494
4683592,Egor Borisov,2020-05-06 17:35:42,2.47494
4807480,wei tan1231,2020-05-04 11:53:35,2.47494
4787840,James Strong,2020-05-08 15:32:25,2.47494
4929102,PID_STU,2020-05-17 20:20:58,2.47494
4640048,vasste,2020-05-24 21:46:38,2.47494
4544816,Makochan,2020-06-30 23:40:42,2.47494
4749515,MLiP The Kaggle Talents,2020-06-04 10:29:52,2.47494
4862589,ElBlReno,2020-06-09 15:38:00,2.47494
5136509,Fatemeh Soltani,2020-06-27 10:03:58,2.47494
4644735,Mario Massimo Mazzarella,2020-06-27 11:16:11,2.47494
4495978,Silvernine,2020-06-30 22:57:06,2.47537
4493889,"Shuo-Jen, Chang_STU",2020-06-30 20:04:42,2.47959
4549360,kofuji,2020-05-06 11:24:42,2.48578
4483569,ArcWaterCash,2020-05-06 06:33:09,2.49540
4540598,Yash Gupta,2020-03-18 18:46:09,2.49610
4540945,santo,2020-03-15 08:38:38,2.51381
5132736,Sangeetha Manoharan,2020-06-27 17:13:27,2.51504
4829759,Travis Black,2020-05-01 20:45:59,2.51787
4488200,Guilherme,2020-03-13 16:51:46,2.52316
4675879,ankcheck,2020-05-16 09:48:06,2.53411
5031836,[Deleted] 36368708-c632-4fbf-8c3e-a85ca689f6ed,2020-06-27 15:35:21,2.53704
4952551,Varatare,2020-06-17 10:12:06,2.53922
4953789,nigehan,2020-06-02 01:43:05,2.54539
4588686,Team Plus,2020-03-22 15:05:54,2.54802
4485341,GXU_STU,2020-06-22 13:31:23,2.54807
4483391,takapy,2020-06-30 20:26:03,2.55812
4497418,[Deleted],2020-05-05 15:32:21,2.55849
4648939,soundrider123,2020-03-31 06:06:14,2.56667
4562935,Akshat Gupta,2020-03-20 17:07:44,2.56866
4967620,#itiswhatitis,2020-06-12 21:45:24,2.57416
4977316,ekarp,2020-05-24 03:43:05,2.57804
5011381,Prateek #2,2020-06-30 21:07:27,2.58472
4537614,Andrey Ilinykh,2020-04-23 06:14:59,2.59352
4572547,Tao Ma,2020-03-30 20:00:11,2.59679
5018255,MaggieWoo2,2020-06-30 18:10:38,2.61056
4529678,Fredrik Stigsson,2020-04-20 14:04:54,2.61199
4941711,Joy Shukla,2020-05-17 20:22:39,2.61983
4768239,Yikun Liu,2020-06-27 13:54:12,2.63811
4596248,optimizer,2020-04-06 12:02:59,2.63966
5048556,Yinggang Yi,2020-06-30 23:32:50,2.64616
4926791,kohei #2,2020-06-30 09:24:26,2.64857
4493320,maximazzik,2020-06-30 14:10:59,2.65211
4904630,blorgg,2020-05-28 08:09:55,2.65333
4876674,Ryo Kinoshita,2020-06-30 18:20:19,2.65753
4720062,Björn Holzhauer,2020-04-20 22:27:26,2.65892
4495579,Timechamps,2020-03-18 14:17:37,2.66742
4611847,AK,2020-06-30 22:04:17,2.67036
4972497,David Koleczek,2020-05-28 18:40:03,2.67258
4488172,JingchaoYang,2020-04-05 11:45:23,2.68441
5148639,kodati Revanth,2020-06-22 11:20:29,2.68596
4789339,soarik,2020-06-14 00:19:04,2.68674
4631337,NingJoe,2020-06-30 18:53:16,2.68787
4789244,Archit Jain,2020-06-30 08:22:43,2.69654
4505123,Navii,2020-05-14 22:49:45,2.69785
4764097,MLiP: A Piece of Cake_STU,2020-06-11 11:25:08,2.70528
4813396,[Deleted],2020-04-27 01:36:13,2.71467
5085587,seventytwo,2020-06-25 04:16:34,2.71928
4921775,NAHIAN HASAN,2020-06-20 14:59:55,2.72777
4549274,solemn-leader,2020-04-10 14:56:11,2.72840
4610986,Wal8800,2020-06-30 18:41:23,2.74766
4514180,Sunny Lai,2020-04-23 07:03:34,2.77111
4856010,whiteline_STU,2020-06-30 22:58:39,2.77546
5071123,hehpollon,2020-06-30 23:36:27,2.78052
4826294,dlutlzp,2020-05-07 11:59:31,2.78141
4495225,Thatman,2020-06-27 03:56:59,2.78204
4653835,Hương Giang,2020-05-14 06:37:41,2.78387
4757866,Norman Müller,2020-05-04 20:19:16,2.78458
4826649,THU_SML,2020-06-02 03:36:14,2.78941
4785076,Leiy,2020-06-01 17:51:50,2.78956
4522123,James Leflang,2020-03-20 06:55:28,2.79067
4639627,christian Koupoh,2020-06-21 02:13:07,2.79150
4790723,Drago,2020-05-11 13:08:13,2.79326
4813544,嘤嘤嘤,2020-05-07 15:19:57,2.79504
5016021,TYg727,2020-05-31 07:51:03,2.79504
4726962,Stella,2020-05-15 15:48:26,2.79576
4965149,shoutaML,2020-06-07 11:18:28,2.80383
4592605,Ekaterina Pleteneva,2020-06-09 11:33:54,2.80383
4703563,Rakshit Lodha,2020-04-17 09:58:34,2.80837
4765261,schiyoda,2020-04-21 09:11:44,2.80880
4497319,ㄏㄧㄡˇ,2020-05-16 12:38:42,2.82583
4503857,Aleksandra Afanaseva,2020-05-10 03:45:27,2.83072
4504199,Vadim Nareyko,2020-03-18 22:54:45,2.83424
4681573,Toro X789,2020-06-11 14:48:54,2.83945
5138798,jessica_liang_team,2020-06-27 17:39:17,2.84039
4577516,Simon St,2020-03-20 11:10:43,2.84516
4873647,Dhruv #2,2020-05-09 19:08:23,2.86021
4880317,Indo,2020-06-02 01:58:20,2.86895
4888597,Jadenette,2020-05-27 02:35:05,2.87110
5133548,Shikha Agrawal,2020-06-26 03:39:33,2.90401
4491166,Aleksandr Knyazev,2020-03-23 17:35:49,2.90842
4987483,此樂留與山僧與遊客受用，安可為俗士道哉？,2020-06-28 17:18:06,2.91110
5018923,DanielZorin,2020-06-07 15:32:42,2.92855
4962880,ngyibin,2020-06-27 10:24:35,2.93335
4557745,Nonserial,2020-06-30 04:48:46,2.93796
4488616,[Deleted],2020-03-06 02:10:00,2.95474
4936479,meta-learn_STU,2020-06-30 22:33:44,2.95638
4655229,Joval Rama,2020-06-08 03:12:52,2.95868
4660559,Ziyi Lu,2020-06-30 23:14:18,2.95977
4516427,yyeeepp,2020-03-16 20:38:24,2.96569
4866615,Shreyas Sreenivas,2020-05-15 22:11:51,2.97172
4484343,billiken.jp,2020-06-28 08:24:41,2.97362
4564809,Subhadeep Basu,2020-03-19 13:48:40,2.98676
4651816,Time Series Jedis,2020-04-06 00:30:41,2.98866
4985909,Cas,2020-06-21 16:48:30,3.02762
4783781,Alpaca,2020-05-13 07:22:37,3.04348
4541087,tnkryt,2020-03-23 03:01:55,3.04551
4505085,hiro_yoshimura,2020-03-15 14:43:34,3.04746
4934528,ふじわら ちか,2020-06-27 06:06:29,3.06169
4860647,wenxin719,2020-06-07 16:08:10,3.06236
4726275,Umarov,2020-04-23 20:11:43,3.06343
4639639,Barak Avisar,2020-03-31 15:38:32,3.06573
4509376,Revanth Peddi,2020-04-07 17:44:25,3.07035
4489058,Jose Moreira,2020-04-07 15:25:12,3.07542
4556662,trakuo,2020-03-19 00:18:05,3.07924
4816782,gautam,2020-06-13 19:30:11,3.09094
4488109,Fredrik Jonsson,2020-04-26 18:54:22,3.11199
4558880,Luo Yi,2020-05-20 04:58:06,3.11757
4488042,Angelina Golubeva,2020-03-19 12:57:59,3.12648
4663610,Andy Hu,2020-06-27 05:37:48,3.13886
4599133,Makarov Alex,2020-04-02 09:17:14,3.14099
4507490,ZHENLIN LIU,2020-04-03 04:51:24,3.14120
5134416,APL,2020-06-30 23:40:21,3.16377
4492451,giba.kim,2020-03-15 06:53:57,3.17197
4541771,shin0000,2020-06-04 12:28:32,3.19229
5024205,abhishek challa,2020-06-03 11:54:10,3.21450
5018768,EverNight,2020-06-01 02:16:46,3.21547
4775905,Shuzheng Wang,2020-04-22 00:01:02,3.21705
4938004,Event Horizon,2020-06-28 13:17:54,3.22242
4638326,Ryo Kita,2020-04-14 03:34:15,3.22482
4637919,2J74O,2020-03-29 10:30:24,3.22742
4890555,Catharotty,2020-06-30 18:54:11,3.22971
4487186,Wu_Yiqun,2020-04-28 11:00:18,3.25738
4541625,Yhemmy,2020-03-16 12:59:22,3.28089
4936000,Gaurang,2020-05-17 02:12:03,3.28160
4867519,Nayan Desale,2020-05-18 01:53:17,3.28160
5142450,fromnothing,2020-06-30 19:20:45,3.28826
4490986,[Deleted] 88a5e821-df6a-412f-a09d-faf29f1c98ff,2020-05-02 11:46:29,3.28850
4579853,寒冰陨云,2020-05-09 07:22:31,3.29497
4861167,Charles Weill,2020-06-26 23:14:55,3.30468
4484751,Tanyapohn,2020-05-14 08:04:26,3.30471
4570412,Akbarali Shaikh,2020-03-24 11:35:20,3.30472
4881665,VentriJu,2020-05-17 23:20:28,3.30472
4489797,Ikyath Varma,2020-04-24 21:41:51,3.30472
4539573,Rudy Gilman,2020-04-24 21:53:48,3.30475
4623208,AlbertoGasparin,2020-03-31 11:41:30,3.30475
4806784,rajesh_STU,2020-05-23 12:29:33,3.30475
4496573,Joe Young,2020-05-28 13:32:51,3.30475
4508585,tetsu,2020-06-18 07:31:28,3.30475
4666796,Harry Andrews,2020-06-23 21:47:29,3.30475
4601052,[Deleted],2020-03-26 18:37:05,3.30476
4626367,Ilia gerasimov,2020-03-27 12:37:05,3.30476
4805341,Infinity power,2020-06-26 14:07:37,3.30476
5042520,Wei Pin Chyr,2020-06-28 12:20:49,3.30478
4491927,KIM TAE HEON,2020-05-26 07:47:56,3.30480
4687148,manzyu,2020-06-02 09:50:00,3.30480
4898736,Florian Schwarz,2020-05-23 18:02:32,3.30480
4784779,JackWanghy,2020-05-07 09:42:42,3.31238
4649586,Phat Vo,2020-03-31 12:53:24,3.32195
4804626,kaggle nlp,2020-04-27 00:22:30,3.32353
4946310,[Deleted],2020-05-18 00:12:04,3.33834
4562851,Stepan Malyh,2020-03-29 17:23:45,3.34438
4490541,F.A.V.,2020-06-30 23:52:35,3.35167
4696057,Una Lee,2020-04-27 07:30:18,3.35780
4487286,F2HEC-Team0,2020-05-27 09:56:31,3.36476
5104750,Python Book Club,2020-06-30 01:06:04,3.36865
4485378,[Deleted],2020-05-28 07:20:50,3.38236
5106514,leo50418,2020-06-17 15:27:36,3.38507
4514595,Jacky_Tseng,2020-06-05 07:36:02,3.38527
4938159,Sandeep #5,2020-05-26 16:33:44,3.40115
4682180,WebTunix,2020-04-06 11:56:50,3.40619
5071924,Leoeqr,2020-06-14 13:58:24,3.40841
4883623,Bhumit Patel,2020-05-17 22:43:58,3.41391
4619694,[Deleted],2020-03-27 10:06:05,3.41944
4965570,Darshan Sangani,2020-05-21 21:27:56,3.44160
4516277,Tanmay Das,2020-03-15 20:19:28,3.44563
4505391,yr,2020-04-05 03:13:29,3.46391
4541390,samsudhin,2020-03-16 12:08:32,3.46541
4495361,Alexander,2020-03-23 06:31:36,3.46761
4880500,Subhasarthak Samantaray,2020-06-18 14:21:10,3.47628
4868358,LarryLuan,2020-05-26 15:25:25,3.47883
5046513,Hadrian Paulo Lim,2020-06-14 02:19:31,3.49495
4832457,kagcapu,2020-04-29 08:14:08,3.49683
4560091,ALOUI Amine,2020-03-17 09:52:45,3.51277
4950866,Tirth Darji,2020-05-29 19:39:43,3.52027
4844194,Shivamj,2020-05-06 14:31:51,3.54478
4639768,Rodrigo Akino,2020-03-29 13:52:05,3.54590
4548707,BD H.C. LIU,2020-03-25 07:53:33,3.55352
4559189,SSSSYYYYYYYYYYY,2020-03-17 23:23:25,3.55566
4503954,Ayush Goel,2020-05-13 05:35:23,3.57379
4774160,Krzysztof Chodara,2020-04-26 17:44:19,3.59430
4634154,Pratik Karnik,2020-03-28 16:59:15,3.59970
5046234,coziro,2020-06-30 04:40:23,3.60646
4983879,Nikhil Morye,2020-06-23 09:06:20,3.63781
4937189,ZHONGJIAYU0926,2020-05-16 05:19:09,3.66370
4793198,LSDA_TrickyTermites_STU,2020-05-10 16:54:43,3.69510
4506208,Rahul Jain,2020-06-29 06:04:30,3.70597
4786530,Judu,2020-05-16 13:23:47,3.74233
4498269,[Deleted],2020-03-06 02:37:55,3.75363
4558672,XiyangX,2020-06-30 13:02:52,3.77650
4953599,STARZX,2020-05-31 01:15:18,3.82036
4856059,LGBMASTER,2020-05-10 05:07:52,3.82558
4741733,Maysiu Yang,2020-04-24 13:34:34,3.82739
4696067,Ian Lee,2020-04-29 03:48:43,3.82930
4811210,snjl,2020-04-26 07:04:53,3.83101
5121740,mochidan,2020-06-22 00:43:36,3.83780
4686390,David Vega,2020-04-11 16:56:50,3.84454
4755988,YutoShibata,2020-06-30 06:47:27,3.86035
4634467,AIG,2020-06-30 07:20:21,3.86296
5102999,watada,2020-06-20 10:06:57,3.87130
4483542,Rob Mulla,2020-06-30 19:28:38,3.87359
4804527,David Kharazian (MSU),2020-05-05 06:43:07,3.87409
4896861,Blue Moon,2020-06-30 20:31:55,3.88642
4657163,Surender,2020-04-02 16:14:02,3.89368
4637009,Mohit Rane,2020-03-29 15:19:13,3.90108
4494144,ttabak,2020-03-20 10:33:21,3.90452
4547663,Ivan Novikov,2020-03-15 18:56:27,3.92251
4486839,el amraoui Sohayb,2020-06-30 22:38:23,3.98006
4510229,hiroyuki ueda,2020-06-28 08:27:04,3.98082
4489088,Чугалинский Олег,2020-06-30 15:53:43,3.98233
4869479,qingfeng,2020-05-12 13:25:57,4.08211
4657896,Deepak Yadav,2020-06-30 06:25:59,4.08451
4711821,Fernando Carneiro,2020-06-29 04:51:00,4.08603
4823888,Reuben Li,2020-04-29 12:26:40,4.08857
4550502,dieselll3,2020-04-26 18:50:36,4.09784
5125082,Ravi Sharma,2020-06-30 14:12:41,4.11513
4487962,OscarPerezRaggio - ONFIRE,2020-05-29 14:24:38,4.13826
4615977,Saibal,2020-05-12 14:42:22,4.14479
4483864,rpyverse,2020-03-10 18:29:33,4.14787
4574675,Nanashi_STU,2020-06-30 23:28:19,4.15313
4804095,Felipe Niglio,2020-06-15 19:35:18,4.19785
4557725,Nestor,2020-04-27 08:27:13,4.22574
5155150,this is the way,2020-06-30 23:57:59,4.22933
5151484,Ah! Boba!,2020-06-30 22:33:14,4.27778
4816886,Karthik Ravichandran,2020-04-28 05:11:22,4.30053
4492206,ratan rohith_STU,2020-05-28 03:59:41,4.30404
4639840,YenHsun Juan,2020-04-19 07:14:39,4.30413
4496983,mds,2020-06-30 00:21:52,4.32049
4625291,猪猪大侠,2020-06-29 06:16:57,4.33670
4773474,LaLaLa,2020-04-27 12:19:30,4.35177
4519593,Andy II,2020-04-21 02:03:31,4.35297
4616163,terrrychan,2020-04-10 16:30:17,4.36806
4484493,HoLoong,2020-03-08 14:06:46,4.36835
4907817,Intan Dea,2020-06-28 05:28:41,4.40702
4484524,broccoli7,2020-04-12 00:58:00,4.42015
4736599,ds_teams__,2020-06-30 23:25:46,4.43351
4528484,ischool UrChamp,2020-06-29 17:10:19,4.43466
4485373,ponpon,2020-03-14 12:04:04,4.47015
4578944,Chris J.T. Auld,2020-03-22 02:13:45,4.52063
5152349,ZhangLong,2020-06-30 17:16:29,4.53044
4514930,gdufsfit,2020-06-30 23:17:06,4.55650
5146152,Shu Ishida,2020-06-30 23:13:27,4.56886
4658640,Marten,2020-06-07 10:38:09,4.59523
4636411,Nicklas Ankarstad,2020-06-19 15:08:32,4.59897
4672836,ymm232,2020-04-05 18:10:48,4.60002
4685614,Anthony11,2020-04-12 15:29:14,4.60437
4496505,Nicola Jean,2020-03-31 16:18:42,4.62873
4519740,pentannnn,2020-04-01 11:20:14,4.63410
4603732,JBrain,2020-06-30 17:12:43,4.63764
4661069,Chad Adams Data,2020-04-14 12:15:50,4.65448
4503759,Jun365,2020-03-28 14:15:47,4.74686
4602557,Anshuman Singh,2020-03-25 02:50:29,4.75079
4508430,Itong,2020-03-24 21:39:41,4.75079
4507357,Zachary Shih,2020-03-24 03:01:26,4.75079
4545563,STU_QNU_NguyenChien,2020-03-24 03:36:06,4.75079
4487220,Takamichi Nosho,2020-03-25 04:25:58,4.75080
4700408,GDNA_ABG,2020-05-15 07:01:42,4.75512
4507174,JackchenRuan,2020-03-29 11:55:13,4.75573
4529963,Himanshu Gupta,2020-03-29 08:29:10,4.76759
4638438,NikhilGupta,2020-03-29 09:22:58,4.76759
4551741,JianYang,2020-03-29 09:36:17,4.76759
4498818,forecasting gods,2020-03-29 12:31:12,4.76759
4561121,liuhao,2020-03-29 14:05:10,4.76759
4629586,Looking for team :),2020-03-30 06:22:09,4.76759
4490732,Tim Yee,2020-03-31 02:12:26,4.76759
4643521,Amit kumar,2020-03-30 04:44:56,4.76759
4514466,vrana95,2020-03-30 15:07:52,4.76759
4511500,PeterRich,2020-03-31 00:26:25,4.76759
4493197,danieliusk,2020-03-31 10:50:35,4.76759
4536652,Touyu,2020-03-31 18:00:15,4.76759
4598598,Yogesh Singla,2020-04-01 13:13:47,4.76759
4510842,JJ,2020-04-02 18:30:11,4.76759
4675704,Nagaraju Kuruva,2020-04-05 07:24:06,4.76759
4602952,HIROKI NO OWARI,2020-04-05 01:37:57,4.76759
4531497,Chaerin Kong,2020-04-16 09:10:39,4.76759
4982060,Guoyaguang,2020-05-25 07:28:17,4.76759
4593102,Roma_Sl,2020-05-28 13:31:10,4.76759
5039217,HH,2020-06-28 04:15:18,4.76759
4548269,bloomy,2020-03-30 08:33:19,4.76789
4486389,Paweł Samoraj,2020-03-29 06:31:43,4.76819
4639061,player,2020-03-29 22:11:30,4.76819
4642374,Anton Gardiev,2020-03-29 23:00:31,4.76819
4635194,Travis Lawrence,2020-04-29 01:29:09,4.76822
4554316,ymgw55,2020-04-01 03:01:07,4.76967
4483886,triangles,2020-03-26 05:24:24,4.77210
4566668,amakusa,2020-03-23 10:47:44,4.77210
4601611,YvonneSans,2020-03-23 22:39:28,4.77210
5007278,Oliver Tseng,2020-06-16 14:11:44,4.78927
4529163,deciPh3r,2020-03-27 23:37:28,4.79095
4727672,[Deleted],2020-04-12 19:05:40,4.79133
4740442,[Deleted],2020-04-14 19:53:39,4.79133
4576113,Amit Sood,2020-04-19 14:35:50,4.79133
4546320,Bouzas,2020-03-21 18:22:44,4.80773
4495165,Skybox,2020-03-31 22:38:35,4.81027
4986619,moog,2020-06-30 15:48:38,4.82802
4720795,INAN ,2020-06-19 05:28:10,4.83368
4671973,NT,2020-06-30 12:27:07,4.84074
4660272,Team_XZ,2020-04-05 22:54:48,4.84401
4596110,HuyD.,2020-05-01 01:57:02,4.85197
4676752,fuji5,2020-04-04 15:14:48,4.86018
4675154,Feng #2,2020-04-12 14:30:30,4.86019
4484279,Nam Dukwoo ,2020-04-06 08:54:17,4.86024
4647143,sbinder,2020-04-04 13:31:27,4.86024
4682657,gnefuil,2020-05-08 04:40:18,4.86151
4554155,End Jake,2020-04-06 05:22:54,4.86412
4750031,MLiP20 - Sanne de Kleijn_STU,2020-06-11 10:56:59,4.86418
4544294,KSMCG90,2020-04-05 17:14:07,4.86480
4681034,catchcat,2020-04-05 12:59:59,4.86666
4484618,ymgt,2020-05-18 01:18:52,4.86728
4561073,Dinesh Ladi,2020-04-07 07:14:16,4.87163
4515368,Tomato_STU,2020-04-04 21:24:01,4.87185
4764217,[Deleted],2020-04-19 08:52:20,4.87907
4577999,Duc Cao,2020-04-09 13:22:25,4.87907
5110132,Pratyush Raj,2020-06-16 08:45:08,4.88841
4558145,VandalD,2020-04-14 21:37:15,4.88966
4513801,saba_hogushi,2020-04-08 13:51:52,4.89448
4485921,tanaka,2020-04-10 04:33:12,4.90385
4486910,ASANON,2020-03-04 14:38:04,4.91402
4490219,NikhilDamodaran,2020-03-04 15:12:04,4.91402
4492877,Ayman Khalafallah,2020-06-23 21:11:22,4.91402
4499116,anuj,2020-03-05 07:24:14,4.91402
4504850,Alkaid,2020-03-06 08:35:34,4.91402
4485122,Ryota,2020-06-24 07:49:18,4.91548
5112312,oiradio,2020-06-23 18:01:34,4.94060
4489158,Abhishek Bhardwaj,2020-06-26 05:55:19,4.97432
4849811,Hardik Dungarani,2020-06-30 16:48:16,4.98085
4953295,Jake Fund,2020-06-01 04:54:12,5.00872
5121979,Shijun Wang,2020-06-29 22:58:56,5.02035
5140481,Kartik Parosya,2020-06-23 04:00:17,5.02035
4904773,wb2020,2020-06-25 05:11:02,5.02035
4506009,Kann Man So Lassen,2020-03-06 13:45:25,5.02813
4544505,Sebastian,2020-06-30 14:52:15,5.11378
4489004,ChaoticTimeseries_STU,2020-06-01 22:01:08,5.12722
4496777,Konrad Semsch,2020-06-03 09:55:10,5.12921
4595291,AL,2020-06-30 22:21:02,5.13070
4483897,David Young_STU,2020-06-30 02:16:00,5.15246
4598921,Barteksv12,2020-05-10 15:01:59,5.18012
5154829,enosh,2020-06-23 14:41:55,5.19234
4616270,Lawrence Chernin,2020-06-28 19:58:38,5.19711
4698758,Vishal ,2020-06-24 00:45:52,5.20244
4506145,copypaste,2020-06-30 15:05:00,5.20353
4489491,Serigne ,2020-06-10 16:32:01,5.20557
4679835,one autumn leaf,2020-06-11 02:36:02,5.20557
4484758,Sora666,2020-06-30 09:09:54,5.20557
5077715,CPP最后的希望,2020-06-21 19:05:23,5.20557
5128023,SR_STU,2020-06-24 15:54:06,5.20557
4991848,Baolin Niu,2020-06-20 05:52:50,5.20557
4485402,shubham goyal,2020-06-22 09:38:55,5.20557
4590578,sa52ke,2020-06-22 19:11:29,5.20557
4516172,Noufal,2020-06-29 02:11:15,5.20557
4555208,Jakub Michalowski,2020-06-30 16:17:37,5.20557
5122916,[Deleted],2020-06-17 07:54:36,5.20557
4721722,Mayank Gupta,2020-06-26 10:39:28,5.20557
5071871,Sathyanarayanan ,2020-06-27 09:33:47,5.21147
4783013,Yu XIAO,2020-04-22 09:54:56,5.22072
4493711,Beginner Kagglers,2020-05-22 06:42:22,5.23455
4951858,Sleepy,2020-06-23 05:44:59,5.23834
5077897,Dr Heinz Doofenshmirtz,2020-06-12 19:00:34,5.24021
4724168,Qingchuan_Lyu,2020-06-30 22:54:52,5.24956
4499294,Dads Army,2020-06-30 20:38:44,5.25356
4492215,Nazuna715,2020-06-30 23:19:42,5.25356
4500062,hrappuccino,2020-06-30 23:42:46,5.25356
5151695,ap_ap_ap_,2020-06-30 23:46:40,5.25356
4881298,Mike #4,2020-06-26 15:57:48,5.25458
4515585,Captain Awesome,2020-06-30 23:45:59,5.25785
4987105,Night Tripper,2020-06-26 22:17:14,5.25973
4621745,ChaitaliDixit,2020-04-22 05:53:44,5.26066
5124048,Sergey Enikeev,2020-06-17 11:14:10,5.27003
5132131,Marco Vasquez E,2020-06-19 02:48:24,5.27255
5135754,Uday Kumar Gurugubelli,2020-06-19 14:25:50,5.27922
4866042,Forecasting nerds,2020-06-29 15:06:45,5.28384
5126337,[ods.ai] Kyrylo,2020-06-18 13:02:10,5.28593
4898166,Nabs,2020-06-30 21:16:35,5.29115
4499011,user,2020-06-29 11:15:32,5.30320
4490891,tsi4ml,2020-06-30 14:02:34,5.30852
4483314,akakarii,2020-06-30 07:31:32,5.32051
4489464,naitik sanas,2020-03-03 18:16:22,5.32166
5022536,GaneshNaik,2020-06-28 17:06:02,5.32375
4494680,A1,2020-03-05 05:41:27,5.32567
4589866,摸鱼大队,2020-06-30 23:51:46,5.32948
4486886,Woopie,2020-06-30 19:27:08,5.33783
